Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,radiation_type,field_of_view,min_range,max_range,range
1728916975.8559127,1158,1728916975,845845937,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916975.8915384,1159,1728916975,882509231,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916975.9336183,1160,1728916975,918611764,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916975.9644802,1161,1728916975,954658985,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916975.999726,1162,1728916975,990813970,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916976.0358322,1163,1728916976,26978492,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916976.0727293,1164,1728916976,62968730,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916976.1080093,1165,1728916976,99120616,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916976.1574104,1166,1728916976,135352373,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916976.1814415,1167,1728916976,171360254,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916976.216771,1168,1728916976,207569599,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916976.2539632,1169,1728916976,243789911,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916976.2896245,1170,1728916976,279714822,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916976.3249316,1171,1728916976,315843820,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916976.3808374,1172,1728916976,351825237,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916976.397799,1173,1728916976,388031721,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10000000149011612
1728916976.4332333,1174,1728916976,424328804,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10000000149011612
1728916976.4697146,1175,1728916976,460554838,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10000000149011612
1728916976.5067072,1176,1728916976,496881723,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916976.54136,1177,1728916976,532357931,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916976.6014783,1178,1728916976,567816257,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
1728916976.6128209,1179,1728916976,603205680,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916976.649298,1180,1728916976,639071702,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916976.6837268,1181,1728916976,674376249,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916976.7189682,1182,1728916976,709952592,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916976.754311,1183,1728916976,745394468,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916976.7899091,1184,1728916976,780999422,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916976.8299525,1185,1728916976,816381692,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916976.8610067,1186,1728916976,851900100,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916976.9070604,1187,1728916976,887664556,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
